Symbol,Bid,Ask,Last,Volume,Date,Time
EUR=,1.1164,1.1168,1.1164,8611.0,2016-08-02,1:22:32:0
EUR=,1.1164,1.1168,1.1164,8612.0,2016-08-02,1:22:33:0
EUR=,1.1164,1.1168,1.1164,8613.0,2016-08-02,1:22:35:0
EUR=,1.1165,1.1167,1.1165,8614.0,2016-08-02,1:22:35:0
EUR=,1.1164,1.1168,1.1164,8615.0,2016-08-02,1:22:36:0
EUR=,1.1164,1.1168,1.1164,8616.0,2016-08-02,1:22:37:0
EUR=,1.1164,1.1168,1.1164,8617.0,2016-08-02,1:22:37:0
EUR=,1.1164,1.1168,1.1164,8618.0,2016-08-02,1:22:38:0
EUR=,1.1164,1.1167,1.1164,8619.0,2016-08-02,1:22:38:0
EUR=,1.1162,1.1166,1.1162,8620.0,2016-08-02,1:22:40:0
EUR=,1.1163,1.1165,1.1163,8621.0,2016-08-02,1:22:43:0
EUR=,1.1162,1.1166,1.1162,8622.0,2016-08-02,1:22:43:0
EUR=,1.1163,1.1167,1.1163,8623.0,2016-08-02,1:22:47:0
EUR=,1.1163,1.1167,1.1163,8624.0,2016-08-02,1:22:48:0
EUR=,1.1163,1.1167,1.1163,8625.0,2016-08-02,1:22:49:0
EUR=,1.1163,1.1167,1.1163,8626.0,2016-08-02,1:22:56:0
EUR=,1.1164,1.1167,1.1164,8627.0,2016-08-02,1:23:0:0
EUR=,1.1164,1.1167,1.1164,8628.0,2016-08-02,1:23:1:0
EUR=,1.1165,1.1167,1.1165,8629.0,2016-08-02,1:23:1:0
EUR=,1.1165,1.1166,1.1165,8630.0,2016-08-02,1:23:1:0
EUR=,1.1165,1.1166,1.1165,8631.0,2016-08-02,1:23:4:0
EUR=,1.1163,1.1167,1.1163,8632.0,2016-08-02,1:23:5:0
EUR=,1.1163,1.1167,1.1163,8633.0,2016-08-02,1:23:11:0
EUR=,1.1163,1.1167,1.1163,8634.0,2016-08-02,1:23:12:0
EUR=,1.1163,1.1167,1.1163,8635.0,2016-08-02,1:23:23:0
EUR=,1.1163,1.1167,1.1163,8636.0,2016-08-02,1:23:24:0
EUR=,1.1163,1.1167,1.1163,8637.0,2016-08-02,1:23:25:0
EUR=,1.1164,1.1168,1.1164,8638.0,2016-08-02,1:23:31:0
EUR=,1.1164,1.1168,1.1164,8639.0,2016-08-02,1:23:31:0
EUR=,1.1164,1.1168,1.1164,8640.0,2016-08-02,1:23:32:0
EUR=,1.1164,1.1168,1.1164,8641.0,2016-08-02,1:23:33:0
EUR=,1.1165,1.1168,1.1165,8642.0,2016-08-02,1:23:34:0
EUR=,1.1164,1.1168,1.1164,8643.0,2016-08-02,1:23:35:0
EUR=,1.1164,1.1168,1.1164,8644.0,2016-08-02,1:23:36:0
EUR=,1.1164,1.1168,1.1164,8645.0,2016-08-02,1:23:37:0
EUR=,1.1164,1.1168,1.1164,8646.0,2016-08-02,1:23:39:0
EUR=,1.1164,1.1168,1.1164,8647.0,2016-08-02,1:23:42:0
EUR=,1.1164,1.1168,1.1164,8648.0,2016-08-02,1:23:44:0
EUR=,1.1164,1.1168,1.1164,8649.0,2016-08-02,1:23:45:0
EUR=,1.1164,1.1168,1.1164,8650.0,2016-08-02,1:23:49:0
EUR=,1.1164,1.1168,1.1164,8651.0,2016-08-02,1:23:50:0
